,index,store,brand,week,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,brand_dominicks,brand_minute.maid,brand_tropicana,score,logmove,datetime
2940,2940,54,minute.maid,13,1,2.19,0.090222278,0.421125644,0.046640859,10.91089788,0.103522408,0.43671875,0.646023263,4.899564267,1.333333333,1.963412365,0.645830051,0.0,1.0,0.0,9.7471394277,9.707959168,2023-08-14
2941,2941,45,tropicana,13,0,3.19,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,0.0,0.0,1.0,8.610141072440005,8.565602331,2023-08-14
2942,2942,95,dominicks,13,0,1.89,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,1.0,0.0,0.0,9.109241306450013,9.135616826,2023-08-14
2943,2943,32,dominicks,13,0,1.89,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,1.0,0.0,0.0,9.799880607790008,9.753594463,2023-08-14
2944,2944,83,dominicks,13,0,1.89,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,1.0,0.0,0.0,9.498305449520007,9.515469358,2023-08-14
2945,2945,109,dominicks,13,0,1.89,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,1.0,0.0,0.0,9.074889021010003,8.946374826,2023-08-14
2946,2946,126,minute.maid,13,1,2.19,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,0.0,1.0,0.0,9.865374106729986,9.898675996,2023-08-14
2947,2947,131,tropicana,13,0,3.29,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,0.0,0.0,1.0,8.841317904630017,8.754002934,2023-08-14
2948,2948,64,minute.maid,13,1,2.19,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,0.0,1.0,0.0,9.209669876810002,9.128696383,2023-08-14
2949,2949,104,minute.maid,13,1,2.19,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,1.0,0.0,9.82111978646999,9.746131742,2023-08-14
2950,2950,122,tropicana,13,0,3.19,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,0.0,0.0,1.0,9.072482231440013,9.071537969,2023-08-14
2951,2951,14,tropicana,13,0,3.29,0.213949275,0.348293024,0.034178744,11.04392933,0.107894294,0.362305746,0.750769908,3.320947571,0.75,2.359891293,0.73181003,0.0,0.0,1.0,9.213440252780002,9.240287448,2023-08-14
2952,2952,83,minute.maid,13,1,2.19,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,0.0,1.0,0.0,9.96151451238999,9.875910785,2023-08-14
2953,2953,110,tropicana,13,0,3.29,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,0.0,0.0,1.0,8.573208754589992,8.42156296,2023-08-14
2954,2954,49,minute.maid,13,1,2.19,0.187473187,0.319949969,0.038352638,10.80675383,0.10247191,0.346411721,0.431708991,3.439418592,2.272727273,1.807235771,0.920568958,0.0,1.0,0.0,9.59113434044001,9.635346635,2023-08-14
2955,2955,124,dominicks,13,0,1.89,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,1.0,0.0,0.0,9.41785034723,9.583833101,2023-08-14
2956,2956,71,minute.maid,13,1,2.19,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,0.0,1.0,0.0,10.106410133449993,10.05878044,2023-08-14
2957,2957,83,tropicana,13,0,3.19,0.200834686,0.145984905,0.107628101,10.45607873,0.098153547,0.330632306,0.050756901,1.346800846,1.6,3.901358126,0.261860719,0.0,0.0,1.0,8.64524344254999,8.647519453,2023-08-14
2958,2958,47,dominicks,13,0,1.89,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,1.0,0.0,0.0,9.268908866599997,9.264828557,2023-08-14
2959,2959,8,dominicks,13,0,1.89,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,1.0,0.0,0.0,9.724052728800013,9.85597657,2023-08-14
2960,2960,97,minute.maid,13,1,2.19,0.142433234,0.178182783,0.233612085,10.48374595,0.139324117,0.390218878,0.135732648,16.73439396,1.1875,2.520728232,0.271672959,0.0,1.0,0.0,9.50604871606001,9.405907156,2023-08-14
2961,2961,52,dominicks,13,0,1.89,0.152241195,0.372927296,0.084898613,11.05101698,0.101976511,0.393476864,0.727728684,4.793439152,1.055555556,2.533671515,0.334511569,1.0,0.0,0.0,9.104282224540013,9.156095357,2023-08-14
2962,2962,132,dominicks,13,0,1.89,0.139617348,0.264528441,0.273974204,10.61915425,0.129984231,0.352754754,0.148870968,2.312046161,1.5625,2.795615017,0.478339596,1.0,0.0,0.0,9.681234178040006,9.807857322,2023-08-14
2963,2963,128,tropicana,13,0,3.29,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,0.0,0.0,1.0,9.726909035950012,9.804329981,2023-08-14
2964,2964,32,minute.maid,13,1,2.19,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,0.0,1.0,0.0,10.558046928460003,10.69121738,2023-08-14
2965,2965,104,tropicana,13,0,3.29,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,0.0,0.0,1.0,8.222115742740009,8.219326094,2023-08-14
2966,2966,97,tropicana,13,0,3.29,0.142433234,0.178182783,0.233612085,10.48374595,0.139324117,0.390218878,0.135732648,16.73439396,1.1875,2.520728232,0.271672959,0.0,0.0,1.0,7.558981061750011,7.560080465,2023-08-14
2967,2967,123,minute.maid,13,1,2.19,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,0.0,1.0,0.0,10.589307985310002,10.64504387,2023-08-14
2968,2968,111,dominicks,13,0,1.89,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,1.0,0.0,0.0,9.851762015180013,9.948843254,2023-08-14
2969,2969,103,dominicks,13,0,1.89,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,1.0,0.0,0.0,9.348317375629994,9.442086812,2023-08-14
2970,2970,64,tropicana,13,0,3.29,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,0.0,0.0,1.0,7.775421598640007,7.655390645,2023-08-14
2971,2971,104,dominicks,13,0,1.89,0.135286373,0.249684461,0.039405624,10.69885282,0.117514274,0.405306896,0.407496492,11.94482409,1.052631579,1.342004856,0.189129482,1.0,0.0,0.0,9.110958779980011,9.270870872,2023-08-14
2972,2972,129,dominicks,13,0,1.89,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,1.0,0.0,0.0,8.967549423600005,8.954673629,2023-08-14
2973,2973,121,dominicks,13,0,1.89,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,1.0,0.0,0.0,9.849357412200003,9.967025573,2023-08-14
2974,2974,50,tropicana,13,0,3.19,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,0.0,0.0,1.0,7.853602239769999,7.896552702,2023-08-14
2975,2975,14,minute.maid,13,1,2.19,0.213949275,0.348293024,0.034178744,11.04392933,0.107894294,0.362305746,0.750769908,3.320947571,0.75,2.359891293,0.73181003,0.0,1.0,0.0,10.102696495539991,10.15781965,2023-08-14
2976,2976,113,dominicks,13,0,1.89,0.299352545,0.151592429,0.026448309,10.64766049,0.091559829,0.297514876,0.378173027,4.235048902,0.52173913,3.305794933,0.366915963,1.0,0.0,0.0,9.278113529150003,9.034080407,2023-08-14
2977,2977,80,minute.maid,13,1,2.19,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,0.0,1.0,0.0,10.272066444340012,10.34919849,2023-08-14
2978,2978,84,minute.maid,13,1,2.19,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,1.0,0.0,9.99284984849999,9.945780465,2023-08-14
2979,2979,70,minute.maid,13,1,2.19,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,0.0,1.0,0.0,9.99779039508001,10.13014492,2023-08-14
2980,2980,8,minute.maid,13,1,2.19,0.252394035,0.095173274,0.035243328,10.59700966,0.131749698,0.283074736,0.054227156,2.636332801,1.5,2.905384316,0.641015947,0.0,1.0,0.0,10.343437332309996,10.50627229,2023-08-14
2981,2981,95,tropicana,13,0,3.29,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,0.0,0.0,1.0,8.503582445800006,8.449342525,2023-08-14
2982,2982,72,tropicana,13,0,3.29,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,0.0,0.0,1.0,9.340915454109984,9.340666634,2023-08-14
2983,2983,112,tropicana,13,0,3.19,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,0.0,0.0,1.0,9.736163482499997,9.700146629,2023-08-14
2984,2984,117,minute.maid,13,1,2.19,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,0.0,1.0,0.0,9.66642188844001,9.596962392,2023-08-14
2985,2985,52,minute.maid,13,1,2.19,0.152241195,0.372927296,0.084898613,11.05101698,0.101976511,0.393476864,0.727728684,4.793439152,1.055555556,2.533671515,0.334511569,0.0,1.0,0.0,10.398206321249996,10.50627229,2023-08-14
2986,2986,12,dominicks,13,0,1.89,0.178341405,0.253412969,0.380697988,9.996659083,0.057212416,0.390941597,0.386627907,9.198733552,1.111111111,0.83930322,0.10599881,1.0,0.0,0.0,9.111406243760012,9.018695488,2023-08-14
2987,2987,80,dominicks,13,0,1.89,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,1.0,0.0,0.0,9.454715957529991,9.501217335,2023-08-14
2988,2988,131,minute.maid,13,1,2.19,0.17065481,0.2713958,0.074656427,10.79353697,0.090100341,0.414841412,0.455995496,3.159728192,0.625,1.49003586,0.383226786,0.0,1.0,0.0,10.265038828720002,10.25470765,2023-08-14
2989,2989,95,minute.maid,13,1,2.19,0.230717504,0.085642082,0.096900007,10.38347245,0.105074321,0.292846213,0.042876284,8.551712371,1.428571429,2.007203953,0.489206218,0.0,1.0,0.0,9.849142113379989,9.898675996,2023-08-14
2990,2990,109,minute.maid,13,1,2.19,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,0.0,1.0,0.0,10.813399936900003,10.95346966,2023-08-14
2991,2991,122,minute.maid,13,1,2.19,0.061953911,0.255889066,0.078372885,10.77505285,0.125831821,0.425860127,0.280446271,2.597516352,0.6,2.752490308,0.238737607,0.0,1.0,0.0,10.339092538000006,10.40885833,2023-08-14
2992,2992,103,minute.maid,13,1,2.19,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,0.0,1.0,0.0,9.694217356009986,9.865993348,2023-08-14
2993,2993,64,dominicks,13,0,1.89,0.141992021,0.16082131,0.070034198,10.60581744,0.135339885,0.391294542,0.093860685,3.503787688,1.923076923,1.939224403,0.560240328,1.0,0.0,0.0,8.693357741690013,8.803273983,2023-08-14
2994,2994,84,tropicana,13,0,3.29,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,0.0,0.0,1.0,8.437757447429997,8.348537825,2023-08-14
2995,2995,71,dominicks,13,0,1.89,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,1.0,0.0,0.0,9.678064897649996,9.749870064,2023-08-14
2996,2996,118,tropicana,13,0,3.29,0.289442379,0.224725883,0.040669145,10.63236378,0.090132827,0.354977468,0.475752773,1.945508831,0.923076923,2.046488588,0.513721734,0.0,0.0,1.0,8.997009736579992,9.026417534,2023-08-14
2997,2997,54,dominicks,13,0,1.89,0.090222278,0.421125644,0.046640859,10.91089788,0.103522408,0.43671875,0.646023263,4.899564267,1.333333333,1.963412365,0.645830051,1.0,0.0,0.0,8.958231579100003,9.010913347,2023-08-14
2998,2998,32,tropicana,13,0,3.29,0.254953032,0.198259861,0.031938514,10.67447502,0.080251365,0.344152081,0.538346427,6.497971979,0.52173913,3.337253941,0.365659802,0.0,0.0,1.0,9.453231303529986,9.357380115,2023-08-14
2999,2999,70,dominicks,13,0,1.85,0.190235804,0.165669605,0.162860821,10.41235125,0.110542664,0.32772939,0.049271137,3.909329477,0.5,3.527768437,0.367773151,1.0,0.0,0.0,9.524798841959988,9.524859098,2023-08-14
3000,3000,114,tropicana,13,0,3.19,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,0.0,0.0,1.0,8.628830242920008,8.51559191,2023-08-14
3001,3001,129,tropicana,13,0,3.29,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,0.0,1.0,8.929439603190007,8.954673629,2023-08-14
3002,3002,9,tropicana,13,0,3.19,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,0.0,0.0,1.0,9.109082732680012,9.156095357,2023-08-14
3003,3003,117,dominicks,13,0,1.89,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,1.0,0.0,0.0,8.215633462089992,7.965545573,2023-08-14
3004,3004,84,dominicks,13,0,1.89,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,1.0,0.0,0.0,9.371871696209991,9.30637756,2023-08-14
3005,3005,107,dominicks,13,0,1.89,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,1.0,0.0,0.0,9.542585608740014,9.852615222,2023-08-14
3006,3006,88,dominicks,13,0,1.89,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,1.0,0.0,0.0,8.921011313210007,8.929567708,2023-08-14
3007,3007,40,minute.maid,13,1,2.19,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,0.0,1.0,0.0,9.887866275220013,9.911455722,2023-08-14
3008,3008,77,dominicks,13,0,1.89,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,1.0,0.0,0.0,9.062375437099996,9.041685006,2023-08-14
3009,3009,128,dominicks,13,0,1.89,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,1.0,0.0,0.0,9.666196007559996,9.486759252,2023-08-14
3010,3010,129,minute.maid,13,1,2.19,0.103412869,0.307842548,0.034128692,10.99986401,0.122080527,0.367876448,0.691439828,7.082314817,1.041666667,2.65687913,0.342210744,0.0,1.0,0.0,9.91483251939001,9.85597657,2023-08-14
3011,3011,115,minute.maid,13,1,2.19,0.060280055,0.406312482,0.043971995,10.94748525,0.151332196,0.405279954,0.64424253,4.837982618,0.952380952,1.717685861,0.350483258,0.0,1.0,0.0,10.241754742559982,10.26367632,2023-08-14
3012,3012,101,dominicks,13,0,1.89,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,1.0,0.0,0.0,9.361074337210017,9.452187908,2023-08-14
3013,3013,90,dominicks,13,0,1.89,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,1.0,0.0,0.0,8.526182256279997,8.333270353,2023-08-14
3014,3014,93,minute.maid,13,1,2.19,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,0.0,1.0,0.0,10.509914666300007,10.57561537,2023-08-14
3015,3015,77,minute.maid,13,1,2.19,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,0.0,1.0,0.0,9.86188092861999,9.901886271,2023-08-14
3016,3016,98,dominicks,13,0,1.89,0.24920053,0.051702821,0.164963731,10.57359638,0.125409403,0.299584392,0.009843473,6.23035712,1.5,3.133176717,0.381569368,1.0,0.0,0.0,9.615177966089997,9.631153757,2023-08-14
3017,3017,74,dominicks,13,0,1.89,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,1.0,0.0,0.0,9.641457675479993,9.639522007,2023-08-14
3018,3018,73,dominicks,13,0,1.89,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,1.0,0.0,0.0,9.4125895386,9.064157862,2023-08-14
3019,3019,5,dominicks,13,0,1.89,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,1.0,0.0,0.0,8.996276205580012,9.010913347,2023-08-14
3020,3020,90,minute.maid,13,1,2.19,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,0.0,1.0,0.0,10.062690488439982,10.07508515,2023-08-14
3021,3021,92,tropicana,13,0,3.29,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,0.0,0.0,1.0,8.395601798720016,8.476371197,2023-08-14
3022,3022,107,minute.maid,13,1,2.19,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,0.0,1.0,0.0,10.18724814409,10.25470765,2023-08-14
3023,3023,89,tropicana,13,0,3.29,0.205811359,0.053349435,0.353053696,10.30811898,0.158335448,0.297890415,0.00250941,7.139074251,1.526315789,1.734594238,0.232061895,0.0,0.0,1.0,8.664655735459998,8.624791202,2023-08-14
3024,3024,111,tropicana,13,0,3.29,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,0.0,0.0,1.0,8.173963804840007,8.219326094,2023-08-14
3025,3025,18,tropicana,13,0,3.19,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,0.0,0.0,1.0,9.053801582810014,9.018695488,2023-08-14
3026,3026,47,tropicana,13,0,3.29,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,0.0,0.0,1.0,8.38447104809,8.378390789,2023-08-14
3027,3027,130,dominicks,13,0,1.89,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,1.0,0.0,0.0,9.329854363030009,9.128696383,2023-08-14
3028,3028,28,tropicana,13,0,3.29,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,0.0,0.0,1.0,8.541779346839991,8.528330936,2023-08-14
3029,3029,44,minute.maid,13,1,2.19,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,0.0,1.0,0.0,10.36288814033998,10.49924239,2023-08-14
3030,3030,132,minute.maid,13,1,2.19,0.139617348,0.264528441,0.273974204,10.61915425,0.129984231,0.352754754,0.148870968,2.312046161,1.5625,2.795615017,0.478339596,0.0,1.0,0.0,10.332530039909988,10.47061789,2023-08-14
3031,3031,2,tropicana,13,0,3.29,0.232864734,0.248934934,0.114279949,10.55320518,0.103953406,0.303585347,0.463887065,2.110122129,1.142857143,1.927279669,0.376926613,0.0,0.0,1.0,8.996135017030008,8.954673629,2023-08-14
3032,3032,88,minute.maid,13,1,2.19,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,0.0,1.0,0.0,9.92603308916999,9.945780465,2023-08-14
3033,3033,130,tropicana,13,0,3.29,0.145117314,0.143406846,0.984896319,9.966650127,0.111081513,0.337029744,0.080565371,17.85595081,1.636363636,0.951815576,0.094561751,0.0,0.0,1.0,8.679237880240011,8.66974259,2023-08-14
